ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	Home/Away	PARK NAME	RUNS	HR	H	2B	3B	BB
CIN09	20170618	0	Sun	LAN	NL	70	CIN	NL	68	8	7	54	LAN	Visit	"Great American Ball Park?(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170618	0	Sun	SFN	NL	71	COL	NL	72	5	7	52	COL	Home	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170618	0	Sun	SDN	NL	70	MIL	NL	71	1	2	51	MIL	Home	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170618	0	Sun	WAS	NL	69	NYN	NL	68	1	5	51	NYN	Home	"Citi Field?(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170618	0	Sun	ARI	NL	70	PHI	NL	68	5	4	60	ARI	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PIT08	20170618	0	Sun	CHN	NL	68	PIT	NL	69	7	1	54	CHN	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
ANA01	20170618	0	Sun	KCA	AL	68	ANA	AL	73	7	3	54	KCA	Visit	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170618	0	Sun	SLN	NL	68	BAL	AL	68	5	8	51	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170618	0	Sun	TBA	AL	72	DET	AL	68	9	1	54	TBA	Visit	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170618	0	Sun	BOS	AL	69	HOU	AL	70	6	5	54	BOS	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170618	0	Sun	CLE	AL	67	MIN	AL	67	5	2	54	CLE	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
OAK01	20170618	0	Sun	NYA	AL	67	OAK	AL	69	3	4	51	OAK	Home	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
ARL02	20170618	0	Sun	SEA	AL	71	TEX	AL	68	7	3	54	SEA	Visit	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170618	0	Sun	CHA	AL	68	TOR	AL	68	3	7	51	TOR	Home	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170619	0	Mon	SFN	NL	72	ATL	NL	69	0	9	51	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170619	0	Mon	SDN	NL	71	CHN	NL	69	2	3	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170619	0	Mon	NYN	NL	69	LAN	NL	71	6	10	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170619	0	Mon	WAS	NL	70	MIA	NL	68	7	8	53	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170619	0	Mon	PIT	NL	70	MIL	NL	72	8	1	54	PIT	Visit	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
BAL12	20170619	0	Mon	CLE	AL	68	BAL	AL	69	12	0	54	CLE	Visit	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
KAN06	20170619	0	Mon	BOS	AL	70	KCA	AL	69	2	4	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
OAK01	20170619	0	Mon	HOU	AL	71	OAK	AL	70	4	1	54	HOU	Visit	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170619	0	Mon	DET	AL	69	SEA	AL	72	2	6	51	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170619	0	Mon	CIN	NL	69	TBA	AL	73	7	3	54	CIN	Visit	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170619	0	Mon	TOR	AL	69	TEX	AL	69	7	6	54	TOR	Visit	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170620	0	Tue	SFN	NL	73	ATL	NL	70	6	3	54	SFN	Visit	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170620	0	Tue	SDN	NL	72	CHN	NL	70	0	4	51	CHN	Home	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170620	0	Tue	ARI	NL	71	COL	NL	73	3	4	51	COL	Home	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170620	0	Tue	NYN	NL	70	LAN	NL	72	0	12	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170620	0	Tue	WAS	NL	71	MIA	NL	69	12	3	54	WAS	Visit	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170620	0	Tue	PIT	NL	71	MIL	NL	73	7	3	54	PIT	Visit	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170620	0	Tue	SLN	NL	69	PHI	NL	69	8	1	66	SLN	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
BAL12	20170620	0	Tue	CLE	AL	69	BAL	AL	70	5	6	51	BAL	Home	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
KAN06	20170620	0	Tue	BOS	AL	71	KCA	AL	70	8	3	54	BOS	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170620	0	Tue	CHA	AL	69	MIN	AL	68	7	9	51	MIN	Home	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170620	0	Tue	ANA	AL	74	NYA	AL	68	8	3	54	ANA	Visit	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170620	0	Tue	HOU	AL	72	OAK	AL	71	8	4	54	HOU	Visit	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170620	0	Tue	DET	AL	70	SEA	AL	73	4	5	57	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170620	0	Tue	CIN	NL	70	TBA	AL	74	5	6	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170620	0	Tue	TOR	AL	70	TEX	AL	70	1	6	51	TEX	Home	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170621	0	Wed	SFN	NL	74	ATL	NL	71	3	5	64	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170621	0	Wed	SDN	NL	73	CHN	NL	71	3	2	54	SDN	Visit	"Wrigley Field?(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170621	0	Wed	ARI	NL	72	COL	NL	74	16	5	54	ARI	Visit	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170621	0	Wed	NYN	NL	71	LAN	NL	73	2	8	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170621	0	Wed	WAS	NL	72	MIA	NL	70	1	2	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170621	0	Wed	PIT	NL	72	MIL	NL	74	3	4	51	MIL	Home	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170621	0	Wed	SLN	NL	70	PHI	NL	70	7	6	60	SLN	Visit	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
BAL12	20170621	0	Wed	CLE	AL	70	BAL	AL	71	5	1	54	CLE	Visit	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
KAN06	20170621	0	Wed	BOS	AL	72	KCA	AL	71	4	6	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170621	0	Wed	CHA	AL	70	MIN	AL	69	2	4	51	MIN	Home	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170621	0	Wed	ANA	AL	75	NYA	AL	69	4	8	51	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170621	0	Wed	HOU	AL	73	OAK	AL	72	5	1	54	HOU	Visit	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170621	0	Wed	DET	AL	71	SEA	AL	74	5	7	51	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170621	0	Wed	CIN	NL	71	TBA	AL	75	3	8	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170621	0	Wed	TOR	AL	71	TEX	AL	71	7	5	54	TOR	Visit	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170622	0	Thu	SFN	NL	75	ATL	NL	72	11	12	51	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
DEN02	20170622	0	Thu	ARI	NL	73	COL	NL	75	10	3	54	ARI	Visit	"Coors Field?(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170622	0	Thu	NYN	NL	72	LAN	NL	74	3	6	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170622	0	Thu	CHN	NL	72	MIA	NL	71	11	1	54	CHN	Visit	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170622	0	Thu	PIT	NL	73	MIL	NL	75	2	4	51	MIL	Home	"Miller Park?(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170622	0	Thu	SLN	NL	71	PHI	NL	71	1	5	51	PHI	Home	"Citizens Bank Park?(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
BAL12	20170622	0	Thu	CLE	AL	71	BAL	AL	72	6	3	54	CLE	Visit	"Oriole Park at Camden Yards?(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
MIN04	20170622	0	Thu	CHA	AL	71	MIN	AL	70	9	0	54	CHA	Visit	"Target Field?(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170622	0	Thu	ANA	AL	76	NYA	AL	70	10	5	54	ANA	Visit	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170622	0	Thu	HOU	AL	74	OAK	AL	73	12	9	54	HOU	Visit	"Oakland Coliseum?(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170622	0	Thu	DET	AL	72	SEA	AL	75	6	9	51	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170622	0	Thu	TOR	AL	72	TEX	AL	72	4	11	51	TEX	Home	"Globe Life Park in Arlington?(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170623	0	Fri	PHI	NL	72	ARI	NL	74	6	1	54	PHI	Visit	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170623	0	Fri	MIL	NL	76	ATL	NL	73	4	5	51	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
LOS03	20170623	0	Fri	COL	NL	76	LAN	NL	75	1	6	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170623	0	Fri	CHN	NL	73	MIA	NL	72	0	2	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
SAN02	20170623	0	Fri	DET	AL	73	SDN	NL	74	0	1	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170623	0	Fri	NYN	NL	73	SFN	NL	76	11	4	54	NYN	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170623	0	Fri	PIT	NL	74	SLN	NL	72	4	3	54	PIT	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170623	0	Fri	CIN	NL	72	WAS	NL	73	5	6	59	WAS	Home	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170623	0	Fri	ANA	AL	77	BOS	AL	73	4	9	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170623	0	Fri	OAK	AL	74	CHA	AL	72	3	0	54	OAK	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170623	0	Fri	MIN	AL	71	CLE	AL	72	5	0	54	MIN	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170623	0	Fri	TOR	AL	73	KCA	AL	72	4	5	53	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170623	0	Fri	TEX	AL	73	NYA	AL	71	1	2	59	NYA	Home	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170623	0	Fri	HOU	AL	75	SEA	AL	76	3	13	51	SEA	Home	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170623	0	Fri	BAL	AL	73	TBA	AL	76	5	15	51	TBA	Home	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170624	0	Sat	PHI	NL	73	ARI	NL	75	2	9	51	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170624	0	Sat	MIL	NL	77	ATL	NL	74	1	3	51	ATL	Home	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
LOS03	20170624	0	Sat	COL	NL	77	LAN	NL	76	0	4	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170624	0	Sat	CHN	NL	74	MIA	NL	73	5	3	54	CHN	Visit	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
SAN02	20170624	0	Sat	DET	AL	74	SDN	NL	75	3	7	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170624	0	Sat	NYN	NL	74	SFN	NL	77	5	2	54	NYN	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170624	0	Sat	PIT	NL	75	SLN	NL	73	7	3	54	PIT	Visit	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170624	0	Sat	CIN	NL	73	WAS	NL	74	3	18	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170624	0	Sat	ANA	AL	78	BOS	AL	74	6	3	54	ANA	Visit	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170624	0	Sat	OAK	AL	75	CHA	AL	73	10	2	54	OAK	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170624	0	Sat	MIN	AL	72	CLE	AL	73	4	2	54	MIN	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170624	0	Sat	TOR	AL	74	KCA	AL	73	2	3	51	KCA	Home	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170624	0	Sat	TEX	AL	74	NYA	AL	72	8	1	54	TEX	Visit	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170624	0	Sat	HOU	AL	76	SEA	AL	77	5	2	54	HOU	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170624	0	Sat	BAL	AL	74	TBA	AL	77	8	3	54	BAL	Visit	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170625	0	Sun	PHI	NL	74	ARI	NL	76	1	2	65	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170625	0	Sun	MIL	NL	78	ATL	NL	75	7	0	54	MIL	Visit	"SunTrust Park?(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
LOS03	20170625	0	Sun	COL	NL	78	LAN	NL	77	6	12	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170625	0	Sun	CHN	NL	75	MIA	NL	74	2	4	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
SAN02	20170625	0	Sun	DET	AL	75	SDN	NL	76	7	5	54	DET	Visit	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170625	0	Sun	NYN	NL	75	SFN	NL	78	8	2	54	NYN	Visit	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170625	0	Sun	PIT	NL	76	SLN	NL	74	4	8	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170625	0	Sun	CIN	NL	74	WAS	NL	75	6	2	54	CIN	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170625	0	Sun	ANA	AL	79	BOS	AL	75	4	2	54	ANA	Visit	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170625	0	Sun	OAK	AL	76	CHA	AL	74	5	3	54	OAK	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170625	0	Sun	MIN	AL	73	CLE	AL	74	4	0	54	MIN	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
KAN06	20170625	0	Sun	TOR	AL	75	KCA	AL	74	8	2	54	TOR	Visit	"Kauffman Stadium?(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170625	0	Sun	TEX	AL	75	NYA	AL	73	7	6	54	TEX	Visit	"Yankee Stadium?(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170625	0	Sun	HOU	AL	77	SEA	AL	78	8	2	54	HOU	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170625	0	Sun	BAL	AL	75	TBA	AL	78	8	5	54	BAL	Visit	"Tropicana Field?(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170626	0	Mon	PHI	NL	75	ARI	NL	77	1	6	51	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
LOS03	20170626	0	Mon	ANA	AL	80	LAN	NL	78	4	0	54	ANA	Visit	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
SFO03	20170626	0	Mon	COL	NL	79	SFN	NL	79	2	9	51	SFN	Home	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170626	0	Mon	CIN	NL	75	SLN	NL	75	2	8	51	SLN	Home	"Busch Stadium?(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170626	0	Mon	CHN	NL	76	WAS	NL	76	5	4	54	CHN	Visit	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170626	0	Mon	MIN	AL	74	BOS	AL	76	1	4	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170626	0	Mon	NYA	AL	74	CHA	AL	75	6	5	54	NYA	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170626	0	Mon	TEX	AL	76	CLE	AL	75	9	15	51	CLE	Home	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
PHO01	20170627	0	Tue	SLN	NL	76	ARI	NL	78	5	6	58	ARI	Home	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CIN09	20170627	0	Tue	MIL	NL	79	CIN	NL	76	6	8	51	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170627	0	Tue	ANA	AL	81	LAN	NL	79	0	4	51	LAN	Home	"Dodger Stadium?(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170627	0	Tue	NYN	NL	76	MIA	NL	75	3	6	51	MIA	Home	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
PIT08	20170627	0	Tue	TBA	AL	79	PIT	NL	77	4	2	60	TBA	Visit	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170627	0	Tue	ATL	NL	76	SDN	NL	77	3	0	54	ATL	Visit	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170627	0	Tue	COL	NL	80	SFN	NL	80	3	4	83	SFN	Home	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
WAS11	20170627	0	Tue	CHN	NL	77	WAS	NL	77	1	6	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170627	0	Tue	MIN	AL	75	BOS	AL	77	2	9	51	BOS	Home	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170627	0	Tue	NYA	AL	75	CHA	AL	76	3	4	53	CHA	Home	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170627	0	Tue	TEX	AL	77	CLE	AL	76	2	1	54	TEX	Visit	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170627	0	Tue	KCA	AL	75	DET	AL	76	3	5	51	DET	Home	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170627	0	Tue	OAK	AL	77	HOU	AL	78	6	4	54	OAK	Visit	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
SEA03	20170627	0	Tue	PHI	NL	76	SEA	AL	79	8	2	54	PHI	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
TOR02	20170627	0	Tue	BAL	AL	76	TOR	AL	76	3	1	54	BAL	Visit	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170628	0	Wed	SLN	NL	77	ARI	NL	79	4	3	54	SLN	Visit	"Chase Field?(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CIN09	20170628	0	Wed	MIL	NL	80	CIN	NL	77	3	4	51	CIN	Home	"Great American Ball Park?(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIA02	20170628	0	Wed	NYN	NL	77	MIA	NL	76	8	0	54	NYN	Visit	"Marlins Park?(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
PIT08	20170628	0	Wed	TBA	AL	80	PIT	NL	78	2	6	51	PIT	Home	"PNC Park?(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170628	0	Wed	ATL	NL	77	SDN	NL	78	4	7	51	SDN	Home	"Petco Park?(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170628	0	Wed	COL	NL	81	SFN	NL	81	3	5	51	SFN	Home	"AT&T Park?(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
WAS11	20170628	0	Wed	CHN	NL	78	WAS	NL	78	4	8	51	WAS	Home	"Nationals Park?(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170628	0	Wed	LAN	NL	80	ANA	AL	82	2	3	52	ANA	Home	"Angel Stadium of Anaheim?(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170628	0	Wed	MIN	AL	76	BOS	AL	78	4	1	54	MIN	Visit	"Fenway Park?(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170628	0	Wed	NYA	AL	76	CHA	AL	77	12	3	54	NYA	Visit	"Guaranteed Rate Field?(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170628	0	Wed	TEX	AL	78	CLE	AL	77	3	5	51	CLE	Home	"Progressive Field?(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
DET05	20170628	0	Wed	KCA	AL	76	DET	AL	77	8	2	54	KCA	Visit	"Comerica Park?(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170628	0	Wed	OAK	AL	78	HOU	AL	79	8	11	51	HOU	Home	"Minute Maid Park?(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
SEA03	20170628	0	Wed	PHI	NL	77	SEA	AL	80	5	4	54	PHI	Visit	"Safeco Field?(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
TOR02	20170628	0	Wed	BAL	AL	77	TOR	AL	77	0	4	51	TOR	Home	"Rogers Centre?(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
