ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
ANA01	20170827	0	Sun	HOU	AL	130	ANA	AL	131	7	5	54	HOU	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170827	0	Sun	BAL	AL	130	BOS	AL	130	2	1	54	BAL	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170827	0	Sun	DET	AL	129	CHA	AL	129	1	7	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
CLE08	20170827	0	Sun	KCA	AL	129	CLE	AL	129	0	12	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
NYC21	20170827	0	Sun	SEA	AL	131	NYA	AL	129	1	10	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170827	0	Sun	TEX	AL	130	OAK	AL	130	3	8	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
TOR02	20170827	0	Sun	MIN	AL	130	TOR	AL	130	7	2	54	MIN	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
CHI11	20170828	0	Mon	PIT	NL	132	CHN	NL	130	1	6	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170828	0	Mon	DET	AL	130	COL	NL	131	4	3	54	DET	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
PHI13	20170828	0	Mon	ATL	NL	129	PHI	NL	130	1	6	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170828	0	Mon	SFN	NL	133	SDN	NL	131	3	0	54	SFN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170828	0	Mon	MIA	NL	130	WAS	NL	130	2	11	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170828	0	Mon	OAK	AL	131	ANA	AL	132	1	3	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170828	0	Mon	SEA	AL	132	BAL	AL	131	6	7	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
KAN06	20170828	0	Mon	TBA	AL	133	KCA	AL	130	12	0	54	TBA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170828	0	Mon	CLE	AL	130	NYA	AL	130	6	2	54	CLE	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
TOR02	20170828	0	Mon	BOS	AL	131	TOR	AL	131	6	5	54	BOS	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170829	0	Tue	LAN	NL	130	ARI	NL	132	6	7	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CHI11	20170829	0	Tue	PIT	NL	133	CHN	NL	131	1	4	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170829	0	Tue	NYN	NL	131	CIN	NL	132	4	14	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170829	0	Tue	DET	AL	131	COL	NL	132	3	7	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170829	0	Tue	SLN	NL	131	MIL	NL	132	10	2	54	SLN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
SAN02	20170829	0	Tue	SFN	NL	134	SDN	NL	132	3	6	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170829	0	Tue	MIA	NL	131	WAS	NL	131	3	8	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170829	0	Tue	OAK	AL	132	ANA	AL	133	2	8	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170829	0	Tue	SEA	AL	133	BAL	AL	132	0	4	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
STP01	20170829	0	Tue	TEX	AL	131	HOU	AL	131	12	2	54	TEX	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
KAN06	20170829	0	Tue	TBA	AL	134	KCA	AL	131	2	6	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170829	0	Tue	CHA	AL	130	MIN	AL	131	4	6	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
TOR02	20170829	0	Tue	BOS	AL	132	TOR	AL	132	3	0	54	BOS	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170830	0	Wed	LAN	NL	131	ARI	NL	133	4	6	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CHI11	20170830	0	Wed	PIT	NL	134	CHN	NL	132	3	17	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170830	0	Wed	NYN	NL	132	CIN	NL	133	2	0	54	NYN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170830	0	Wed	DET	AL	132	COL	NL	133	6	2	54	DET	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIL06	20170830	0	Wed	SLN	NL	132	MIL	NL	133	5	6	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PHI13	20170830	1	Wed	ATL	NL	130	PHI	NL	131	9	1	54	ATL	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
PHI13	20170830	2	Wed	ATL	NL	131	PHI	NL	132	5	2	54	ATL	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170830	0	Wed	SFN	NL	135	SDN	NL	133	0	5	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170830	0	Wed	MIA	NL	132	WAS	NL	132	0	4	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170830	0	Wed	OAK	AL	133	ANA	AL	134	8	10	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170830	0	Wed	SEA	AL	134	BAL	AL	133	7	8	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
STP01	20170830	0	Wed	TEX	AL	132	HOU	AL	132	8	1	54	TEX	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
KAN06	20170830	0	Wed	TBA	AL	135	KCA	AL	132	5	3	54	TBA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
MIN04	20170830	0	Wed	CHA	AL	131	MIN	AL	132	1	11	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170830	1	Wed	CLE	AL	131	NYA	AL	131	2	1	54	CLE	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
NYC21	20170830	2	Wed	CLE	AL	132	NYA	AL	132	9	4	54	CLE	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
TOR02	20170830	0	Wed	BOS	AL	133	TOR	AL	133	7	1	54	BOS	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
PHO01	20170831	0	Thu	LAN	NL	132	ARI	NL	134	1	8	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
CHI11	20170831	0	Thu	ATL	NL	132	CHN	NL	133	2	6	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170831	0	Thu	NYN	NL	133	CIN	NL	134	2	7	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIA02	20170831	0	Thu	PHI	NL	133	MIA	NL	133	3	2	54	PHI	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170831	0	Thu	WAS	NL	133	MIL	NL	134	3	6	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
SFO03	20170831	0	Thu	SLN	NL	133	SFN	NL	136	5	2	54	SLN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170831	0	Thu	TOR	AL	134	BAL	AL	134	11	8	54	TOR	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
STP01	20170831	0	Thu	TEX	AL	133	HOU	AL	133	1	5	51	HOU	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
MIN04	20170831	0	Thu	CHA	AL	132	MIN	AL	133	4	5	53	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170831	0	Thu	BOS	AL	134	NYA	AL	133	2	6	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
CHI11	20170901	0	Fri	ATL	NL	133	CHN	NL	134	0	2	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170901	0	Fri	ARI	NL	135	COL	NL	134	9	5	54	ARI	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIA02	20170901	0	Fri	PHI	NL	134	MIA	NL	134	2	1	54	PHI	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170901	0	Fri	WAS	NL	134	MIL	NL	135	0	1	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170901	0	Fri	CIN	NL	135	PIT	NL	135	7	3	54	CIN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170901	0	Fri	LAN	NL	133	SDN	NL	134	1	0	54	LAN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170901	0	Fri	SLN	NL	134	SFN	NL	137	11	6	54	SLN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170901	0	Fri	TOR	AL	135	BAL	AL	135	0	1	75	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170901	0	Fri	TBA	AL	136	CHA	AL	133	3	1	54	TBA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170901	1	Fri	CLE	AL	133	DET	AL	133	3	2	54	CLE	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
DET05	20170901	2	Fri	CLE	AL	134	DET	AL	134	10	0	54	CLE	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
MIN04	20170901	0	Fri	KCA	AL	133	MIN	AL	134	7	6	54	KCA	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170901	0	Fri	BOS	AL	135	NYA	AL	134	4	1	54	BOS	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170901	0	Fri	OAK	AL	134	SEA	AL	135	2	3	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170901	0	Fri	ANA	AL	135	TEX	AL	134	9	10	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
CHI11	20170902	0	Sat	ATL	NL	134	CHN	NL	135	12	14	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170902	0	Sat	ARI	NL	136	COL	NL	135	6	2	54	ARI	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIA02	20170902	0	Sat	PHI	NL	135	MIA	NL	135	9	10	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170902	0	Sat	WAS	NL	135	MIL	NL	136	3	2	54	WAS	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170902	0	Sat	CIN	NL	136	PIT	NL	136	0	5	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170902	1	Sat	LAN	NL	134	SDN	NL	135	5	6	52	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SAN02	20170902	2	Sat	LAN	NL	135	SDN	NL	136	2	7	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170902	0	Sat	SLN	NL	135	SFN	NL	138	1	2	57	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170902	0	Sat	TOR	AL	136	BAL	AL	136	7	2	54	TOR	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170902	0	Sat	TBA	AL	137	CHA	AL	134	4	5	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170902	0	Sat	CLE	AL	135	DET	AL	135	5	2	54	CLE	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170902	1	Sat	NYN	NL	134	HOU	AL	134	8	12	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
HOU03	20170902	2	Sat	NYN	NL	135	HOU	AL	135	1	4	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170902	0	Sat	KCA	AL	134	MIN	AL	135	0	17	51	MIN	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170902	0	Sat	BOS	AL	136	NYA	AL	135	1	5	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170902	0	Sat	OAK	AL	135	SEA	AL	136	6	7	53	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170902	0	Sat	ANA	AL	136	TEX	AL	135	7	4	60	ANA	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
CHI11	20170903	0	Sun	ATL	NL	135	CHN	NL	136	5	1	54	ATL	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
DEN02	20170903	0	Sun	ARI	NL	137	COL	NL	136	5	1	54	ARI	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
MIA02	20170903	0	Sun	PHI	NL	136	MIA	NL	136	3	1	72	PHI	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170903	0	Sun	WAS	NL	136	MIL	NL	137	2	7	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170903	0	Sun	CIN	NL	137	PIT	NL	137	1	3	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170903	0	Sun	LAN	NL	136	SDN	NL	137	4	6	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170903	0	Sun	SLN	NL	136	SFN	NL	139	7	3	54	SLN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
BAL12	20170903	0	Sun	TOR	AL	137	BAL	AL	137	4	5	71	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170903	0	Sun	TBA	AL	138	CHA	AL	135	2	6	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170903	0	Sun	CLE	AL	136	DET	AL	136	11	1	54	CLE	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
HOU03	20170903	0	Sun	NYN	NL	136	HOU	AL	136	6	8	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170903	0	Sun	KCA	AL	135	MIN	AL	136	5	4	54	KCA	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
NYC21	20170903	0	Sun	BOS	AL	137	NYA	AL	136	2	9	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170903	0	Sun	OAK	AL	136	SEA	AL	137	2	10	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170903	0	Sun	ANA	AL	137	TEX	AL	136	6	7	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
ATL03	20170904	0	Mon	TEX	AL	137	ATL	NL	136	8	2	54	TEX	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170904	0	Mon	MIL	NL	138	CIN	NL	138	4	5	53	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170904	0	Mon	SFN	NL	140	COL	NL	137	3	4	53	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170904	0	Mon	ARI	NL	138	LAN	NL	137	13	0	54	ARI	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170904	0	Mon	WAS	NL	137	MIA	NL	137	7	2	54	WAS	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
NYC20	20170904	0	Mon	PHI	NL	137	NYN	NL	137	7	11	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170904	0	Mon	CHN	NL	137	PIT	NL	138	0	12	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170904	0	Mon	SLN	NL	137	SDN	NL	138	2	0	54	SLN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
BAL12	20170904	0	Mon	NYA	AL	137	BAL	AL	138	7	4	54	NYA	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170904	0	Mon	TOR	AL	138	BOS	AL	138	10	4	54	TOR	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170904	0	Mon	CLE	AL	137	CHA	AL	136	5	3	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170904	0	Mon	KCA	AL	136	DET	AL	137	7	6	54	KCA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
OAK01	20170904	0	Mon	ANA	AL	138	OAK	AL	137	11	9	66	ANA	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170904	0	Mon	HOU	AL	137	SEA	AL	138	6	2	54	HOU	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170904	0	Mon	MIN	AL	137	TBA	AL	139	4	11	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
CIN09	20170905	0	Tue	MIL	NL	139	CIN	NL	139	3	9	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170905	0	Tue	SFN	NL	141	COL	NL	138	6	9	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170905	0	Tue	ARI	NL	139	LAN	NL	138	3	1	60	ARI	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170905	0	Tue	WAS	NL	138	MIA	NL	138	2	1	54	WAS	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
NYC20	20170905	0	Tue	PHI	NL	138	NYN	NL	138	9	1	54	PHI	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170905	0	Tue	CHN	NL	138	PIT	NL	139	3	4	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170905	0	Tue	SLN	NL	138	SDN	NL	139	8	4	54	SLN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
BAL12	20170905	0	Tue	NYA	AL	138	BAL	AL	139	6	7	53	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
BOS07	20170905	0	Tue	TOR	AL	139	BOS	AL	139	2	3	111	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170905	0	Tue	CLE	AL	138	CHA	AL	137	9	4	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170905	0	Tue	KCA	AL	137	DET	AL	138	2	13	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
OAK01	20170905	0	Tue	ANA	AL	139	OAK	AL	138	8	7	60	ANA	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170905	0	Tue	HOU	AL	138	SEA	AL	139	3	1	54	HOU	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170905	0	Tue	MIN	AL	138	TBA	AL	140	1	2	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ATL03	20170906	1	Wed	TEX	AL	138	ATL	NL	137	12	8	54	TEX	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
ATL03	20170906	2	Wed	TEX	AL	139	ATL	NL	138	4	5	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CIN09	20170906	0	Wed	MIL	NL	140	CIN	NL	140	1	7	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170906	0	Wed	SFN	NL	142	COL	NL	139	11	3	54	SFN	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170906	0	Wed	ARI	NL	140	LAN	NL	139	3	1	54	ARI	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIA02	20170906	0	Wed	WAS	NL	139	MIA	NL	139	8	1	54	WAS	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
NYC20	20170906	0	Wed	PHI	NL	139	NYN	NL	139	3	6	34	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170906	0	Wed	CHN	NL	139	PIT	NL	140	1	0	54	CHN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170906	0	Wed	SLN	NL	139	SDN	NL	140	3	1	54	SLN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
BOS07	20170906	0	Wed	TOR	AL	140	BOS	AL	140	1	6	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170906	0	Wed	CLE	AL	139	CHA	AL	138	5	1	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
DET05	20170906	0	Wed	KCA	AL	138	DET	AL	139	13	2	54	KCA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
OAK01	20170906	0	Wed	ANA	AL	140	OAK	AL	139	1	3	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170906	0	Wed	HOU	AL	139	SEA	AL	140	5	3	54	HOU	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170906	0	Wed	MIN	AL	139	TBA	AL	141	10	6	54	MIN	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ATL03	20170907	0	Thu	MIA	NL	140	ATL	NL	139	5	6	53	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
LOS03	20170907	0	Thu	COL	NL	140	LAN	NL	140	9	1	54	COL	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
NYC20	20170907	0	Thu	CIN	NL	141	NYN	NL	140	2	7	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170907	0	Thu	CHN	NL	140	PIT	NL	141	8	2	54	CHN	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170907	0	Thu	SLN	NL	140	SDN	NL	141	0	3	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170907	0	Thu	PHI	NL	140	WAS	NL	140	3	4	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BAL12	20170907	0	Thu	NYA	AL	139	BAL	AL	140	9	1	54	NYA	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
CHI12	20170907	0	Thu	CLE	AL	140	CHA	AL	139	11	2	54	CLE	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
