index,Date,Visiting_Team,Visiting_League,Visiting_Team_Game,Home_Team,Home_League,Home_Team_Game,Visiting_Score,Home_Score,Length_in_Outs,Park_Code,Visit_Bats,Visit_Hits,Visit_Doubles,Visit_Triples,Visit_Homeruns,Visit_RBI,Visit_Putouts,Visit_Assist,Visit_Errors,Visit_Passed_Balls,Visit_Double_Plays,Visit_Tripple_Plays,Home_bats,Home_Hits,Home_Doubles,Home_Triples,Home_Homeruns,Home_RBI,Home_Putouts,Home_Assist,Home_Errors,Home_Passed_Balls,Home_Double_Plays,Home_Triple_Plays,bln_home_win,diff_hr,diff_hits,diff_doubles,diff_triples,diff_rbi,diff_putouts,diff_errors,diff_assist,diff_at_bats
100,20170410,OAK,AL,8,KCA,AL,7,2.0,0.0,54,KAN06,32,6,1,0,1,2,27,8,1,0,1,0,29,3,0,0,0,0,27,8,0,0,1,0,0,-2,-3,-1,0,-2,0,-1,0,-3
101,20170410,TBA,AL,8,NYA,AL,7,1.0,8.0,51,NYC21,29,2,1,0,1,1,24,8,2,0,1,0,36,10,2,1,3,8,27,9,0,0,0,0,1,7,8,1,1,7,3,-2,1,7
102,20170410,HOU,AL,8,SEA,AL,8,0.0,6.0,51,SEA03,32,6,1,0,0,0,24,6,1,0,1,0,32,11,4,0,0,5,27,8,0,0,1,0,1,6,5,3,0,5,3,-1,2,0
103,20170411,SDN,NL,9,COL,NL,9,2.0,3.0,51,DEN02,31,5,0,1,1,2,24,6,2,0,0,0,29,4,1,0,3,3,27,8,0,0,0,0,1,1,-1,1,-1,1,3,-2,2,-2
104,20170411,ATL,NL,7,MIA,NL,7,4.0,8.0,51,MIA02,34,7,2,0,1,3,24,7,0,0,2,0,30,10,0,0,2,8,27,9,1,0,1,0,1,4,3,-2,0,5,3,1,2,-4
105,20170411,NYN,NL,8,PHI,NL,8,14.0,4.0,54,PHI13,47,20,7,0,7,14,27,11,0,0,0,0,35,8,2,0,1,4,27,4,0,0,0,0,0,-10,-12,-5,0,-10,0,0,-7,-12
106,20170411,CIN,NL,8,PIT,NL,7,6.0,2.0,54,PIT08,36,10,2,0,2,6,27,14,1,0,0,0,34,6,0,0,0,0,27,9,0,0,0,0,0,-4,-4,-2,0,-6,0,-1,-5,-2
107,20170411,ARI,NL,9,SFN,NL,9,4.0,3.0,54,SFO03,35,9,1,1,0,4,27,6,0,0,1,0,36,10,3,0,0,3,27,6,0,0,0,0,0,-1,1,2,-1,-1,0,0,0,1
108,20170411,SLN,NL,8,WAS,NL,8,3.0,8.0,51,WAS11,31,7,1,0,2,3,24,8,2,0,0,0,36,11,4,0,3,7,27,9,1,0,1,0,1,5,4,3,0,4,3,-1,1,5
109,20170411,TEX,AL,7,ANA,AL,8,5.0,6.0,58,ANA01,39,10,1,0,2,5,28,12,2,0,2,0,39,12,4,0,2,6,30,9,1,0,1,0,1,1,2,3,0,1,2,-1,-3,0
110,20170411,BAL,AL,6,BOS,AL,7,1.0,8.0,51,BOS07,32,5,2,0,0,1,24,7,2,0,3,0,35,15,2,1,0,8,27,9,0,0,0,0,1,7,10,0,1,7,3,-2,2,3
111,20170411,CHA,AL,6,CLE,AL,7,1.0,2.0,59,CLE08,35,6,3,0,1,1,29,10,1,0,2,0,31,5,3,0,1,2,30,11,0,0,0,0,1,1,-1,0,0,1,1,-1,1,-4
112,20170411,MIN,AL,7,DET,AL,7,1.0,2.0,51,DET05,31,5,1,0,0,1,24,5,1,0,1,0,28,4,0,0,1,2,27,5,0,0,1,0,1,1,-1,-1,0,1,3,-1,0,-3
113,20170411,HOU,AL,9,SEA,AL,9,7.0,5.0,54,SEA03,39,14,2,0,1,7,27,9,1,0,1,0,33,9,4,0,0,4,27,11,0,0,1,0,0,-2,-5,2,0,-3,0,-1,2,-6
114,20170411,MIL,NL,8,TOR,AL,7,4.0,3.0,54,TOR02,39,11,2,1,2,4,27,9,1,0,0,0,31,5,2,0,0,3,27,5,0,0,0,0,0,-1,-6,0,-1,-1,0,-1,-4,-8
115,20170412,LAN,NL,9,CHN,NL,8,2.0,0.0,54,CHI11,32,5,1,0,1,1,27,13,1,0,3,0,28,5,0,0,0,0,27,8,0,0,1,0,0,-2,0,-1,0,-1,0,-1,-5,-4
116,20170412,SDN,NL,10,COL,NL,10,6.0,0.0,54,DEN02,32,8,2,0,1,6,27,6,0,0,1,0,29,3,2,0,0,0,27,15,1,0,3,0,0,-6,-5,0,0,-6,0,1,9,-3
117,20170412,ATL,NL,8,MIA,NL,8,5.0,4.0,54,MIA02,30,8,0,0,3,5,27,9,1,0,1,0,35,7,1,0,2,4,27,14,0,0,1,0,0,-1,-1,1,0,-1,0,-1,5,5
118,20170412,NYN,NL,9,PHI,NL,9,5.0,4.0,54,PHI13,30,6,1,0,1,5,27,14,0,0,1,0,32,6,1,0,1,4,27,10,0,0,1,0,0,-1,0,0,0,-1,0,0,-4,2
119,20170412,CIN,NL,9,PIT,NL,8,9.0,2.0,54,PIT08,41,15,5,0,0,9,27,11,0,0,1,0,33,7,3,0,1,2,27,13,1,0,2,0,0,-7,-8,-2,0,-7,0,1,2,-8
120,20170412,ARI,NL,10,SFN,NL,10,2.0,6.0,51,SFO03,34,8,1,1,0,2,24,4,2,1,0,0,35,9,3,1,0,6,27,9,1,0,0,0,1,4,1,2,0,4,3,-1,5,1
121,20170412,SLN,NL,9,WAS,NL,9,6.0,1.0,54,WAS11,35,8,1,0,1,6,27,10,0,0,0,0,34,8,2,0,0,1,27,5,2,0,0,0,0,-5,0,1,0,-5,0,2,-5,-1
122,20170412,TEX,AL,8,ANA,AL,9,8.0,3.0,54,ANA01,37,11,0,2,3,8,27,8,1,0,0,0,32,6,3,0,1,3,27,10,0,0,1,0,0,-5,-5,3,-2,-5,0,-1,2,-5
123,20170412,BAL,AL,7,BOS,AL,8,12.0,5.0,54,BOS07,41,17,3,0,5,12,27,7,1,1,1,0,37,11,3,0,1,5,27,14,1,0,3,0,0,-7,-6,0,0,-7,0,0,7,-4
124,20170412,CHA,AL,7,CLE,AL,8,2.0,1.0,54,CLE08,31,4,1,0,0,2,27,7,1,0,0,0,30,3,2,0,0,1,27,9,1,0,1,0,0,-1,-1,1,0,-1,0,0,2,-1
125,20170412,MIN,AL,8,DET,AL,8,3.0,5.0,51,DET05,29,4,0,0,1,3,24,12,0,0,0,0,29,6,2,0,1,5,27,8,0,0,2,0,1,2,2,2,0,2,3,0,-4,0
126,20170412,OAK,AL,9,KCA,AL,8,8.0,3.0,54,KAN06,35,12,4,0,0,8,27,9,1,0,1,0,35,8,3,0,1,3,27,9,0,0,2,0,0,-5,-4,-1,0,-5,0,-1,0,0
127,20170412,TBA,AL,9,NYA,AL,8,4.0,8.0,51,NYC21,35,9,2,0,1,3,24,11,2,0,0,0,34,8,0,0,1,6,27,8,1,1,0,0,1,4,-1,-2,0,3,3,-1,-3,-1
128,20170412,HOU,AL,10,SEA,AL,10,10.0,5.0,54,SEA03,39,16,3,0,0,9,27,8,1,0,0,0,37,9,1,0,2,5,27,18,0,0,2,0,0,-5,-7,-2,0,-4,0,-1,10,-2
129,20170412,MIL,NL,9,TOR,AL,8,2.0,0.0,54,TOR02,33,7,3,0,1,2,27,11,0,0,3,0,28,4,1,0,0,0,27,13,0,1,0,0,0,-2,-3,-2,0,-2,0,0,2,-5
130,20170413,LAN,NL,10,CHN,NL,9,0.0,4.0,51,CHI11,32,6,2,0,0,0,24,8,0,0,1,0,29,8,1,0,2,4,27,12,0,0,1,0,1,4,2,-1,0,4,3,0,4,-3
131,20170413,MIL,NL,10,CIN,NL,10,5.0,1.0,54,CIN09,33,10,1,0,2,5,27,7,0,0,0,0,30,5,0,0,0,1,27,12,0,0,1,0,0,-4,-5,-1,0,-4,0,0,5,-3
132,20170413,NYN,NL,10,MIA,NL,9,9.0,8.0,96,MIA02,62,16,1,1,4,9,48,14,1,0,0,0,57,12,1,0,1,8,48,15,0,0,1,0,0,-1,-4,0,-1,-1,0,-1,1,-5
133,20170413,COL,NL,11,SFN,NL,11,3.0,1.0,54,SFO03,34,7,0,0,1,3,27,15,0,0,2,0,29,5,0,0,0,1,27,3,0,0,0,0,0,-2,-2,0,0,-2,0,0,-12,-5
134,20170413,TEX,AL,9,ANA,AL,10,8.0,3.0,54,ANA01,37,11,2,0,2,8,27,10,0,0,1,0,33,7,0,0,1,3,27,7,3,0,1,0,0,-5,-4,-2,0,-5,0,3,-3,-4
135,20170413,PIT,NL,9,BOS,AL,9,3.0,4.0,51,BOS07,32,7,2,0,1,2,24,8,0,0,0,0,31,8,3,0,0,4,27,7,1,0,0,0,1,1,1,1,0,2,3,1,-1,-1
136,20170413,CHA,AL,8,CLE,AL,9,10.0,4.0,54,CLE08,42,15,3,0,2,10,27,8,0,1,1,0,37,12,2,0,2,4,27,15,0,1,0,0,0,-6,-3,-1,0,-6,0,0,7,-5
137,20170413,MIN,AL,9,DET,AL,9,11.0,5.0,54,DET05,37,11,1,0,3,11,27,5,0,0,1,0,35,9,1,1,2,5,27,8,0,0,0,0,0,-6,-2,0,1,-6,0,0,3,-2
138,20170413,OAK,AL,10,KCA,AL,9,1.0,3.0,51,KAN06,32,6,2,0,1,1,24,6,2,0,1,0,31,8,0,0,0,3,27,14,1,0,2,0,1,2,2,-2,0,2,3,-1,8,-1
139,20170413,TBA,AL,10,NYA,AL,9,2.0,3.0,51,NYC21,33,7,0,0,1,2,24,12,0,0,1,0,29,7,2,0,2,3,27,6,0,0,0,0,1,1,0,2,0,1,3,0,-6,-4
140,20170413,BAL,AL,8,TOR,AL,9,2.0,1.0,54,TOR02,31,5,2,0,0,2,27,15,0,0,1,0,32,6,3,0,0,1,27,7,0,0,0,0,0,-1,1,1,0,-1,0,0,-8,1
141,20170414,SDN,NL,11,ATL,NL,9,2.0,5.0,51,ATL03,30,6,0,0,0,2,24,8,1,0,2,0,31,9,2,0,1,4,27,10,0,0,2,0,1,3,3,2,0,2,3,-1,2,1
142,20170414,PIT,NL,10,CHN,NL,10,4.0,2.0,54,CHI11,34,10,4,0,0,4,27,8,1,0,0,0,35,7,3,0,0,2,27,18,1,0,2,0,0,-2,-3,-1,0,-2,0,0,10,1
143,20170414,MIL,NL,11,CIN,NL,11,10.0,4.0,54,CIN09,38,12,4,1,1,10,27,10,1,0,0,0,35,8,0,0,2,3,27,11,0,0,1,0,0,-6,-4,-4,-1,-7,0,-1,1,-3
144,20170414,ARI,NL,11,LAN,NL,11,1.0,7.0,51,LOS03,30,4,1,0,0,1,24,12,0,0,1,0,34,13,2,0,1,7,27,9,0,0,1,0,1,6,9,1,0,6,3,0,-3,4
145,20170414,NYN,NL,11,MIA,NL,10,2.0,3.0,53,MIA02,31,7,0,0,1,2,26,9,1,0,2,0,34,10,1,0,0,3,27,9,0,0,1,0,1,1,3,1,0,1,1,-1,0,3
146,20170414,COL,NL,12,SFN,NL,12,2.0,8.0,51,SFO03,32,6,0,0,0,1,24,8,1,0,0,0,36,11,0,0,2,7,27,9,1,0,2,0,1,6,5,0,0,6,3,0,1,4
147,20170414,PHI,NL,10,WAS,NL,10,2.0,3.0,57,WAS11,34,6,2,0,1,2,27,13,0,1,1,0,35,9,3,0,0,3,30,13,0,0,2,0,1,1,3,1,0,1,3,0,0,1
148,20170414,TBA,AL,11,BOS,AL,10,10.0,5.0,54,BOS07,39,12,3,1,4,10,27,9,1,0,0,0,40,14,3,0,0,5,27,12,0,0,0,0,0,-5,2,0,-1,-5,0,-1,3,1
149,20170414,DET,AL,10,CLE,AL,10,7.0,6.0,54,CLE08,37,11,2,0,2,7,27,12,1,1,0,0,37,8,2,0,1,6,27,10,1,0,2,0,0,-1,-3,0,0,-1,0,0,-2,0
150,20170414,ANA,AL,11,KCA,AL,10,1.0,7.0,51,KAN06,30,4,0,0,0,1,24,9,0,0,1,0,29,8,1,0,2,5,27,11,0,0,0,0,1,6,4,1,0,4,3,0,2,-1
151,20170414,CHA,AL,9,MIN,AL,10,2.0,1.0,54,MIN04,31,7,2,0,1,2,27,16,0,1,1,0,31,6,3,0,0,1,27,14,0,0,1,0,0,-1,-1,1,0,-1,0,0,-2,0
152,20170414,SLN,NL,10,NYA,AL,10,3.0,4.0,51,NYC21,33,6,3,0,1,3,24,5,1,0,1,0,32,9,1,0,2,3,27,10,0,0,0,0,1,1,3,-2,0,0,3,-1,5,-1
153,20170414,HOU,AL,11,OAK,AL,11,7.0,2.0,54,OAK01,37,10,3,0,1,5,27,12,1,0,1,0,34,7,2,0,2,2,27,8,2,0,1,0,0,-5,-3,-1,0,-3,0,1,-4,-3
154,20170414,TEX,AL,10,SEA,AL,11,1.0,2.0,51,SEA03,33,7,1,0,0,1,24,9,0,0,3,0,30,9,0,0,1,2,27,12,0,0,1,0,1,1,2,-1,0,1,3,0,3,-3
155,20170414,BAL,AL,9,TOR,AL,10,6.0,4.0,54,TOR02,35,9,3,0,4,5,27,5,1,0,1,0,37,10,1,0,1,4,27,10,1,0,2,0,0,-2,1,-2,0,-1,0,0,5,2
156,20170415,SDN,NL,12,ATL,NL,10,2.0,4.0,51,ATL03,34,8,2,0,2,2,24,20,1,0,1,0,31,9,0,0,2,4,27,9,0,0,1,0,1,2,1,-2,0,2,3,-1,-11,-3
157,20170415,PIT,NL,11,CHN,NL,11,8.0,7.0,54,CHI11,36,10,0,1,4,8,27,11,1,1,0,0,37,9,3,1,2,7,27,11,0,0,1,0,0,-1,-1,3,0,-1,0,-1,0,1
158,20170415,MIL,NL,12,CIN,NL,12,5.0,7.0,51,CIN09,32,7,2,0,3,5,24,9,0,0,0,0,33,11,5,2,1,7,27,6,0,0,0,0,1,2,4,3,2,2,3,0,-3,1
159,20170415,ARI,NL,12,LAN,NL,12,4.0,8.0,51,LOS03,34,5,1,0,1,4,24,11,2,0,0,0,34,11,4,0,2,7,27,8,3,0,0,0,1,4,6,3,0,3,3,1,-3,0
160,20170415,NYN,NL,12,MIA,NL,11,4.0,5.0,51,MIA02,30,5,1,1,1,4,24,8,0,0,0,0,30,6,0,0,4,5,27,7,0,0,0,0,1,1,1,-1,-1,1,3,0,-1,0
161,20170415,COL,NL,13,SFN,NL,13,5.0,0.0,54,SFO03,38,11,2,0,1,5,27,17,0,0,0,0,29,2,0,0,0,0,27,9,0,0,0,0,0,-5,-9,-2,0,-5,0,0,-8,-9
162,20170415,PHI,NL,11,WAS,NL,11,4.0,2.0,54,WAS11,32,6,1,0,1,4,27,8,0,0,0,0,31,4,1,0,1,2,27,12,0,0,1,0,0,-2,-2,0,0,-2,0,0,4,-1
163,20170415,TBA,AL,12,BOS,AL,11,1.0,2.0,51,BOS07,28,3,0,0,0,1,24,11,0,0,0,0,30,6,1,0,1,2,27,7,0,0,2,0,1,1,3,1,0,1,3,0,-4,2
164,20170415,DET,AL,11,CLE,AL,11,6.0,13.0,51,CLE08,38,11,3,0,1,6,24,9,0,0,0,0,42,19,2,0,4,13,27,5,0,0,0,0,1,7,8,-1,0,7,3,0,-4,4
165,20170415,ANA,AL,12,KCA,AL,11,2.0,3.0,51,KAN06,33,6,0,0,0,2,24,5,0,0,1,0,29,6,0,0,2,3,27,10,0,0,0,0,1,1,0,0,0,1,3,0,5,-4
166,20170415,CHA,AL,10,MIN,AL,11,0.0,6.0,51,MIN04,28,1,0,0,0,0,24,9,0,0,1,0,34,11,5,1,0,6,27,9,0,0,0,0,1,6,10,5,1,6,3,0,0,6
167,20170415,SLN,NL,11,NYA,AL,11,2.0,3.0,51,NYC21,32,5,0,0,2,2,24,1,2,1,0,0,31,5,1,0,0,2,27,9,0,0,0,0,1,1,0,1,0,0,3,-2,8,-1
168,20170415,HOU,AL,12,OAK,AL,12,10.0,6.0,54,OAK01,32,8,0,0,1,7,27,7,0,0,0,0,35,10,1,1,2,6,27,13,2,0,1,0,0,-4,2,1,1,-1,0,2,6,3
169,20170415,TEX,AL,11,SEA,AL,12,0.0,5.0,51,SEA03,28,2,1,0,0,0,24,12,1,0,3,0,30,8,3,1,1,5,27,6,0,0,1,0,1,5,6,2,1,5,3,-1,-6,2
170,20170415,BAL,AL,10,TOR,AL,11,1.0,2.0,51,TOR02,31,6,2,0,0,1,24,6,0,0,1,0,28,6,0,0,1,2,27,7,0,0,1,0,1,1,0,-2,0,1,3,0,1,-3
171,20170416,SDN,NL,13,ATL,NL,11,2.0,9.0,51,ATL03,29,3,0,0,1,1,24,8,0,0,2,0,32,10,2,0,1,8,27,10,0,1,1,0,1,7,7,2,0,7,3,0,2,3
172,20170416,PIT,NL,12,CHN,NL,12,6.0,1.0,54,CHI11,30,6,1,1,1,5,27,12,1,0,2,0,33,7,2,0,0,1,27,16,2,0,3,0,0,-5,1,1,-1,-4,0,1,4,3
173,20170416,MIL,NL,13,CIN,NL,13,4.0,2.0,54,CIN09,32,5,1,0,3,4,27,10,0,0,1,0,30,5,0,0,1,2,27,8,2,0,0,0,0,-2,0,-1,0,-2,0,2,-2,-2
174,20170416,ARI,NL,13,LAN,NL,13,3.0,1.0,54,LOS03,33,9,0,0,1,3,27,8,0,0,1,0,31,5,1,0,0,1,27,10,0,0,2,0,0,-2,-4,1,0,-2,0,0,2,-2
175,20170416,NYN,NL,13,MIA,NL,12,2.0,4.0,53,MIA02,32,5,0,0,0,2,26,14,1,0,0,0,34,11,2,0,1,4,27,8,1,0,0,0,1,2,6,2,0,2,1,0,-6,2
176,20170416,COL,NL,14,SFN,NL,14,4.0,3.0,54,SFO03,34,8,3,0,1,4,27,11,0,0,1,0,31,7,3,1,0,3,27,7,0,0,0,0,0,-1,-1,0,1,-1,0,0,-4,-3
177,20170416,PHI,NL,12,WAS,NL,12,4.0,6.0,53,WAS11,34,8,2,0,1,3,26,9,1,0,0,0,37,11,3,0,2,6,27,13,1,0,0,0,1,2,3,1,0,3,1,0,4,3
178,20170416,TBA,AL,13,BOS,AL,12,5.0,7.0,51,BOS07,33,7,0,1,2,4,24,10,0,0,3,0,37,17,5,0,1,7,27,6,0,1,1,0,1,2,10,5,-1,3,3,0,-4,4
179,20170416,DET,AL,12,CLE,AL,12,4.0,1.0,54,CLE08,30,7,2,0,1,3,27,12,0,0,3,0,31,8,1,0,0,1,27,11,0,0,2,0,0,-3,1,-1,0,-2,0,0,-1,1
180,20170416,ANA,AL,13,KCA,AL,12,0.0,1.0,52,KAN06,28,2,1,0,0,0,25,6,0,0,0,0,31,6,0,0,0,1,27,8,0,0,1,0,1,1,4,-1,0,1,2,0,2,3
181,20170416,CHA,AL,11,MIN,AL,12,3.0,1.0,60,MIN04,38,10,2,0,1,3,30,9,0,0,1,0,36,7,0,0,1,1,30,12,0,0,0,0,0,-2,-3,-2,0,-2,0,0,3,-2
182,20170416,SLN,NL,12,NYA,AL,12,3.0,9.0,51,NYC21,35,8,1,0,1,3,24,11,0,1,4,0,31,13,3,1,2,9,27,9,1,0,1,0,1,6,5,2,1,6,3,1,-2,-4
183,20170416,TEX,AL,12,SEA,AL,13,7.0,8.0,52,SEA03,36,9,2,0,2,7,25,11,1,0,2,0,35,12,2,0,2,8,27,3,0,0,0,0,1,1,3,0,0,1,2,-1,-8,-1
184,20170416,BAL,AL,11,TOR,AL,12,11.0,4.0,54,TOR02,43,15,3,0,4,10,27,7,0,0,2,0,36,12,2,1,1,4,27,11,3,0,0,0,0,-7,-3,-1,1,-6,0,3,4,-7
185,20170417,SDN,NL,14,ATL,NL,12,4.0,5.0,53,ATL03,34,8,1,0,2,4,26,15,1,0,1,0,37,12,3,0,2,5,27,8,1,0,1,0,1,1,4,2,0,1,1,0,-7,3
186,20170417,MIL,NL,14,CHN,NL,13,6.0,3.0,54,CHI11,36,10,3,0,3,5,27,7,0,1,1,0,34,9,1,0,0,3,27,13,1,0,1,0,0,-3,-1,-2,0,-2,0,1,6,-2
187,20170417,ARI,NL,14,LAN,NL,14,4.0,2.0,54,LOS03,35,10,0,1,1,4,27,6,1,0,0,0,30,5,1,0,1,2,27,5,0,0,0,0,0,-2,-5,1,-1,-2,0,-1,-1,-5
188,20170417,PIT,NL,13,SLN,NL,13,1.0,2.0,51,STL10,32,5,2,0,0,1,24,14,1,0,0,0,28,5,0,0,1,2,27,7,0,0,0,0,1,1,0,-2,0,1,3,-1,-7,-4
189,20170417,TBA,AL,14,BOS,AL,13,3.0,4.0,51,BOS07,37,11,4,0,0,3,24,9,1,0,1,0,32,9,1,0,0,4,27,8,1,0,1,0,1,1,-2,-3,0,1,3,0,-1,-5
190,20170417,ANA,AL,14,HOU,AL,13,0.0,3.0,51,HOU03,32,5,0,0,0,0,24,11,1,0,1,0,29,9,2,0,0,3,27,8,3,0,1,0,1,3,4,2,0,3,3,2,-3,-3
191,20170417,CLE,AL,13,MIN,AL,13,3.0,1.0,54,MIN04,36,10,1,0,1,3,27,7,0,0,0,0,36,9,2,0,0,1,27,9,0,0,1,0,0,-2,-1,1,0,-2,0,0,2,0
192,20170417,CHA,AL,12,NYA,AL,13,4.0,7.0,51,NYC21,34,11,1,0,1,4,24,7,3,0,1,0,33,9,3,0,2,7,27,12,0,1,4,0,1,3,-2,2,0,3,3,-3,5,-1
193,20170417,TEX,AL,13,OAK,AL,13,7.0,0.0,54,OAK01,33,7,3,0,0,7,27,7,0,0,1,0,28,3,2,0,0,0,27,9,1,0,0,0,0,-7,-4,-1,0,-7,0,1,2,-5
194,20170417,MIA,NL,13,SEA,AL,14,1.0,6.0,51,SEA03,32,5,0,0,1,1,24,5,1,0,0,0,32,8,2,0,3,6,27,10,0,0,0,0,1,5,3,2,0,5,3,-1,5,0
195,20170418,WAS,NL,13,ATL,NL,13,3.0,1.0,54,ATL03,31,7,4,0,0,3,27,9,0,0,1,0,30,5,0,0,0,1,27,16,1,0,1,0,0,-2,-2,-4,0,-2,0,1,7,-1
196,20170418,MIL,NL,15,CHN,NL,14,7.0,9.0,51,CHI11,36,10,5,0,2,7,24,13,0,0,1,0,36,14,3,1,2,8,27,10,0,0,0,0,1,2,4,-2,1,1,3,0,-3,0
197,20170418,BAL,AL,12,CIN,NL,14,3.0,9.0,51,CIN09,34,7,2,0,1,3,24,10,1,1,0,0,35,11,3,0,2,9,27,10,0,0,0,0,1,6,4,1,0,6,3,-1,0,1
198,20170418,COL,NL,15,LAN,NL,15,4.0,3.0,54,LOS03,33,7,2,0,3,4,27,9,0,0,1,0,34,9,0,0,0,3,27,10,0,0,1,0,0,-1,2,-2,0,-1,0,0,1,1
199,20170418,PHI,NL,13,NYN,NL,14,6.0,2.0,60,NYC20,42,11,1,0,1,6,30,9,0,1,0,0,34,4,1,0,0,1,30,4,3,0,0,0,0,-4,-7,0,0,-5,0,3,-5,-8
200,20170418,ARI,NL,15,SDN,NL,15,11.0,2.0,54,SAN02,38,9,0,1,2,9,27,12,0,0,2,0,32,7,1,0,0,2,27,9,4,0,0,0,0,-9,-2,1,-1,-7,0,4,-3,-6
201,20170418,PIT,NL,14,SLN,NL,14,1.0,2.0,51,STL10,36,11,2,0,0,1,24,10,0,0,0,0,27,4,1,1,0,2,27,14,0,0,1,0,1,1,-7,-1,1,1,3,0,4,-9
202,20170418,ANA,AL,15,HOU,AL,14,5.0,2.0,54,HOU03,35,9,1,0,2,5,27,13,0,0,2,0,35,11,1,0,2,2,27,6,0,0,1,0,0,-3,2,0,0,-3,0,0,-7,0
203,20170418,SFN,NL,15,KCA,AL,13,2.0,1.0,66,KAN06,42,11,2,0,0,2,33,13,0,0,2,0,39,10,1,0,1,1,33,14,0,0,1,0,0,-1,-1,-1,0,-1,0,0,1,-3
204,20170418,CLE,AL,14,MIN,AL,14,11.0,4.0,54,MIN04,37,12,2,1,2,10,27,10,3,0,1,0,36,11,1,0,1,4,27,9,1,0,1,0,0,-7,-1,-1,-1,-6,0,-2,-1,-1
205,20170418,CHA,AL,13,NYA,AL,14,4.0,1.0,54,NYC21,31,3,0,0,2,4,27,9,1,0,2,0,29,4,0,0,0,1,27,10,1,0,0,0,0,-3,1,0,0,-3,0,0,1,-2
206,20170418,TEX,AL,14,OAK,AL,14,2.0,4.0,51,OAK01,31,3,0,0,0,2,24,10,1,0,1,0,28,6,1,0,1,4,27,11,1,0,1,0,1,2,3,1,0,2,3,0,1,-3
207,20170418,MIA,NL,14,SEA,AL,15,5.0,0.0,54,SEA03,35,10,1,0,1,4,27,10,0,0,0,0,28,1,1,0,0,0,27,9,1,0,0,0,0,-5,-9,0,0,-4,0,1,-1,-7
208,20170418,DET,AL,13,TBA,AL,15,1.0,5.0,51,STP01,31,4,0,0,1,1,24,9,0,0,0,0,33,9,1,0,1,5,27,10,0,0,0,0,1,4,5,1,0,4,3,0,1,2
209,20170418,BOS,AL,14,TOR,AL,13,8.0,7.0,54,TOR02,40,15,3,0,1,8,27,10,1,0,0,0,40,12,4,0,3,7,27,17,0,0,1,0,0,-1,-3,1,0,-1,0,-1,7,0
210,20170419,WAS,NL,14,ATL,NL,14,14.0,4.0,54,ATL03,46,20,3,0,3,13,27,12,0,0,2,0,33,8,0,0,1,4,27,9,1,0,1,0,0,-10,-12,-3,0,-9,0,1,-3,-13
211,20170419,MIL,NL,16,CHN,NL,15,4.0,7.0,53,CHI11,32,6,0,0,2,4,26,6,1,0,0,0,36,9,1,0,2,7,27,12,0,0,1,0,1,3,3,1,0,3,1,-1,6,4
212,20170419,BAL,AL,13,CIN,NL,15,2.0,0.0,54,CIN09,33,9,2,0,0,2,27,13,0,0,0,0,29,2,0,0,0,0,27,6,0,0,2,0,0,-2,-7,-2,0,-2,0,0,-7,-4
213,20170419,COL,NL,16,LAN,NL,16,2.0,4.0,51,LOS03,32,6,2,0,0,2,24,8,1,0,0,0,31,7,3,1,1,4,27,7,0,0,0,0,1,2,1,1,1,2,3,-1,-1,-1
214,20170419,PHI,NL,14,NYN,NL,15,4.0,5.0,51,NYC20,33,8,2,1,0,4,24,11,1,0,1,0,31,8,1,0,2,5,27,11,1,0,2,0,1,1,0,-1,-1,1,3,0,0,-2
215,20170419,ARI,NL,16,SDN,NL,16,0.0,1.0,51,SAN02,30,4,0,0,0,0,24,10,1,0,1,0,28,5,0,0,1,1,27,10,0,0,0,0,1,1,1,0,0,1,3,-1,0,-2
216,20170419,PIT,NL,15,SLN,NL,15,1.0,2.0,51,STL10,32,5,0,0,1,1,24,6,0,0,0,0,30,8,0,0,2,2,27,10,2,0,1,0,1,1,3,0,0,1,3,2,4,-2
217,20170419,ANA,AL,16,HOU,AL,15,1.0,5.0,51,HOU03,32,8,3,0,0,1,24,7,0,0,2,0,29,9,2,1,1,5,27,13,0,0,3,0,1,4,1,-1,1,4,3,0,6,-3
218,20170419,SFN,NL,16,KCA,AL,14,0.0,2.0,51,KAN06,30,4,1,0,0,0,24,11,0,0,1,0,32,10,3,0,0,2,27,10,0,0,1,0,1,2,6,2,0,2,3,0,-1,2
219,20170419,CHA,AL,14,NYA,AL,15,1.0,9.0,51,NYC21,32,6,4,0,0,1,24,8,1,0,1,0,33,11,2,0,4,9,27,14,0,0,1,0,1,8,5,-2,0,8,3,-1,6,1
220,20170419,TEX,AL,15,OAK,AL,15,1.0,9.0,51,OAK01,30,3,0,0,1,1,24,11,0,0,2,0,35,14,4,0,3,9,27,8,0,0,0,0,1,8,11,4,0,8,3,0,-3,5
221,20170419,MIA,NL,15,SEA,AL,16,5.0,10.0,51,SEA03,37,14,0,0,3,5,24,5,1,0,1,0,34,11,4,0,0,9,27,15,0,0,3,0,1,5,-3,4,0,4,3,-1,10,-3
222,20170419,DET,AL,14,TBA,AL,16,7.0,8.0,53,STP01,33,9,2,2,0,7,26,6,1,0,1,0,39,14,4,0,0,7,27,6,0,0,3,0,1,1,5,2,-2,0,1,-1,0,6
223,20170419,BOS,AL,15,TOR,AL,14,0.0,3.0,51,TOR02,32,6,0,0,0,0,24,7,2,0,0,0,32,6,0,0,0,3,27,15,1,0,2,0,1,3,0,0,0,3,3,-1,8,0
