Date	Visiting Team	Visiting League	Visiting Team Game	Home Team	Home League	Home Team Game	Visiting Score	Home Score	Length in Outs	Park Code	Visit Bats	Visit Hits	Visit Doubles	Visit Triples	Visit Homeruns	Visit RBI	Visit Putouts	Visit Assist	Visit Errors	Visit Passed Balls	Visit Double Plays	Visit Tripple Plays	Home bats	Home Hits	Home Doubles	Home Triples	Home Homeruns	Home RBI	Home Putouts	Home Assist	Home Errors	Home Passed Balls	Home Double Plays	Home Triple Plays
20150417	PHI	NL	11	WAS	NL	11	2	7	51	WAS11	35	7	0	1	0	2	24	9	2	0	0	0	35	10	1	0	2	6	27	7	2	0	0	0
20150418	BAL	AL	11	BOS	AL	11	4	1	54	BOS07	39	13	1	0	1	4	27	13	1	0	2	0	32	7	1	0	0	1	27	12	0	0	1	0
20150418	CHA	AL	10	DET	AL	11	12	3	54	DET05	42	17	5	0	2	12	27	10	1	0	0	0	34	7	1	0	1	3	27	10	0	0	1	0
20150418	ANA	AL	11	HOU	AL	11	0	4	51	HOU03	30	3	2	0	0	0	24	6	1	0	0	0	28	4	0	0	2	4	27	11	1	0	0	0
20150418	OAK	AL	12	KCA	AL	11	5	0	54	KAN06	34	8	1	0	1	5	27	14	1	0	2	0	32	7	2	0	0	0	27	12	0	0	1	0
20150418	CLE	AL	10	MIN	AL	11	4	2	54	MIN04	34	8	2	0	1	3	27	7	0	0	2	0	31	6	3	0	1	2	27	11	0	0	0	0
20150418	TEX	AL	12	SEA	AL	11	1	3	51	SEA03	28	2	1	0	0	1	24	6	0	0	0	0	31	11	2	1	1	3	27	6	0	0	0	0
20150418	NYA	AL	11	TBA	AL	12	9	0	54	STP01	34	10	1	1	1	9	27	6	0	0	0	0	30	3	1	0	0	0	27	9	0	0	1	0
20150418	ATL	NL	11	TOR	AL	12	5	6	57	TOR02	37	9	0	0	3	5	27	15	0	0	5	0	35	13	2	1	2	6	30	11	0	0	0	0
20150418	SDN	NL	12	CHN	NL	10	6	7	64	CHI11	43	10	2	0	1	6	31	6	1	0	1	0	43	12	1	0	2	6	33	13	1	0	0	0
20150418	COL	NL	11	LAN	NL	11	3	6	51	LOS03	31	5	2	0	1	3	24	8	0	0	1	0	31	9	4	0	0	6	27	11	1	0	1	0
20150418	MIA	NL	12	NYN	NL	12	4	5	51	NYC20	36	11	1	0	1	4	24	10	0	0	1	0	33	10	2	0	2	5	27	8	0	0	1	0
20150418	MIL	NL	11	PIT	NL	11	2	6	51	PIT08	30	5	0	0	0	2	24	8	0	0	0	0	31	7	1	0	1	6	27	12	0	0	1	0
20150418	ARI	NL	12	SFN	NL	13	1	4	51	SFO03	32	6	1	0	1	1	24	7	1	1	0	0	37	12	1	0	1	4	27	12	0	0	1	0
20150418	CIN	NL	11	SLN	NL	10	2	5	51	STL10	35	9	0	0	1	2	24	16	1	0	1	0	34	10	3	0	1	5	27	8	0	0	1	0
20150418	PHI	NL	12	WAS	NL	12	5	3	54	WAS11	34	7	3	0	0	5	27	11	0	0	1	0	35	9	0	0	1	3	27	10	1	0	1	0
20150419	BAL	AL	12	BOS	AL	12	8	3	54	BOS07	39	15	3	0	2	8	27	11	1	0	0	0	33	6	1	0	1	3	27	8	0	0	2	0
20150419	CHA	AL	11	DET	AL	12	1	9	51	DET05	29	6	1	1	0	1	24	7	0	0	0	0	35	12	5	1	2	9	27	14	0	0	4	0
20150419	ANA	AL	12	HOU	AL	12	3	4	51	HOU03	34	8	0	0	2	3	24	8	2	0	0	0	31	6	0	0	1	3	27	11	0	0	0	0
20150419	OAK	AL	13	KCA	AL	12	2	4	51	KAN06	31	7	1	0	0	2	24	13	0	0	1	0	31	8	3	0	0	4	27	14	0	0	2	0
20150419	CLE	AL	11	MIN	AL	12	2	7	51	MIN04	34	7	0	0	1	2	24	10	1	0	0	0	34	11	2	0	1	7	27	4	1	0	1	0
20150419	TEX	AL	13	SEA	AL	12	10	11	53	SEA03	42	14	3	0	1	10	26	7	0	1	1	0	42	17	1	0	3	11	27	6	1	0	0	0
20150419	NYA	AL	12	TBA	AL	13	5	3	54	STP01	33	11	2	1	0	5	27	9	0	0	0	0	35	9	2	0	1	3	27	11	0	0	1	0
20150419	ATL	NL	12	TOR	AL	13	5	2	54	TOR02	30	8	2	0	0	4	27	7	0	0	2	0	30	5	1	0	0	2	27	8	1	0	2	0
20150419	SDN	NL	13	CHN	NL	11	5	2	54	CHI11	36	10	0	0	2	5	27	6	2	0	0	0	35	7	1	0	0	2	27	13	0	0	0	0
20150419	COL	NL	12	LAN	NL	12	0	7	51	LOS03	29	4	0	0	0	0	24	6	1	0	0	0	36	14	7	0	3	7	27	10	0	0	1	0
20150419	MIA	NL	13	NYN	NL	13	6	7	51	NYC20	35	11	1	0	0	5	24	10	0	0	2	0	30	8	2	0	0	7	27	10	0	0	0	0
20150419	MIL	NL	12	PIT	NL	12	2	5	51	PIT08	32	5	0	0	0	1	24	12	2	0	2	0	30	7	1	0	1	4	27	14	2	0	2	0
20150419	ARI	NL	13	SFN	NL	14	5	1	54	SFO03	35	8	1	0	1	5	27	17	0	0	3	0	31	8	1	1	0	1	27	17	1	0	0	0
20150419	CIN	NL	12	SLN	NL	11	1	2	51	STL10	35	8	1	0	0	1	24	11	0	0	1	0	26	4	1	0	1	2	27	11	0	0	0	0
20150419	PHI	NL	13	WAS	NL	13	1	4	51	WAS11	34	7	2	0	0	1	24	10	1	0	0	0	33	9	2	0	0	4	27	8	0	0	0	0
20150420	OAK	AL	14	ANA	AL	13	6	3	54	ANA01	32	8	3	0	2	6	27	12	2	0	1	0	32	5	1	0	0	3	27	7	0	0	1	0
20150420	BAL	AL	13	BOS	AL	13	1	7	39	BOS07	24	4	2	1	0	1	18	3	3	0	1	0	22	5	1	0	0	4	21	6	0	0	1	0
20150420	CLE	AL	12	CHA	AL	12	3	4	52	CHI12	33	6	2	0	2	3	25	6	0	0	1	0	34	10	3	0	0	4	27	6	0	0	0	0
20150420	NYA	AL	13	DET	AL	13	1	2	51	DET05	30	7	1	0	1	1	24	12	0	0	3	0	25	7	0	0	0	2	27	15	0	0	2	0
20150420	MIN	AL	13	KCA	AL	13	1	7	51	KAN06	31	5	0	0	0	0	24	15	1	0	1	0	29	8	4	1	0	5	27	12	1	0	1	0
20150420	HOU	AL	13	SEA	AL	13	7	5	54	SEA03	34	9	3	0	3	6	27	6	1	0	0	0	36	10	5	0	0	5	27	10	1	0	1	0
20150420	SDN	NL	14	COL	NL	13	14	3	54	DEN02	44	17	5	1	1	14	27	14	0	1	1	0	34	9	1	1	0	3	27	10	1	0	1	0
20150420	CIN	NL	13	MIL	NL	13	6	1	54	MIL06	33	9	0	1	2	6	27	11	2	0	1	0	31	3	1	0	1	1	27	14	1	0	1	0
20150420	CHN	NL	12	PIT	NL	13	5	2	54	PIT08	37	14	2	0	0	4	27	15	1	0	0	0	33	5	2	0	1	2	27	17	2	0	2	0
20150421	OAK	AL	15	ANA	AL	14	1	14	51	ANA01	32	5	0	0	1	1	24	9	3	0	0	0	39	15	3	0	2	11	27	5	0	0	0	0
20150421	CLE	AL	13	CHA	AL	13	6	2	54	CHI12	31	7	1	0	2	6	27	12	1	0	1	0	35	8	1	0	1	2	27	9	0	0	0	0
20150421	NYA	AL	14	DET	AL	14	5	2	54	DET05	34	8	2	0	2	3	27	13	0	0	4	0	32	10	3	0	0	2	27	9	1	0	2	0
20150421	MIN	AL	14	KCA	AL	14	5	6	51	KAN06	36	10	2	0	0	5	24	8	0	0	0	0	33	10	1	0	2	6	27	8	0	0	1	0
20150421	HOU	AL	14	SEA	AL	14	6	3	54	SEA03	35	9	2	0	0	6	27	10	0	0	1	0	32	7	1	0	0	3	27	5	1	0	1	0
20150421	BOS	AL	14	TBA	AL	14	1	0	54	STP01	34	8	1	0	0	0	27	14	0	0	2	0	28	4	0	0	0	0	27	5	1	0	0	0
20150421	BAL	AL	14	TOR	AL	14	6	13	51	TOR02	37	12	4	0	0	4	24	7	2	0	0	0	39	16	5	0	3	12	27	14	1	1	1	0
20150421	TEX	AL	14	ARI	NL	14	7	1	54	PHO01	37	8	3	0	1	6	27	15	2	0	0	0	36	7	0	0	0	1	27	11	3	0	0	0
20150421	SDN	NL	15	COL	NL	14	7	6	54	DEN02	36	13	4	0	1	7	27	10	0	0	0	0	33	7	1	2	1	6	27	15	1	0	3	0
20150421	CIN	NL	14	MIL	NL	14	16	10	54	MIL06	41	13	0	0	5	16	27	6	1	0	0	0	38	12	2	0	2	10	27	9	2	0	0	0
20150421	ATL	NL	13	NYN	NL	14	1	7	51	NYC20	31	5	0	0	1	1	24	11	2	0	1	0	33	9	1	0	0	7	27	10	1	0	1	0
20150421	MIA	NL	14	PHI	NL	14	3	7	51	PHI13	36	10	1	0	1	2	24	4	1	0	0	0	30	7	1	1	2	7	27	8	1	0	1	0
20150421	CHN	NL	13	PIT	NL	14	9	8	54	PIT08	40	12	3	0	2	8	27	11	0	0	0	0	35	9	1	0	2	8	27	8	2	0	0	0
20150421	LAN	NL	13	SFN	NL	15	2	6	51	SFO03	30	7	2	0	0	1	24	10	1	0	2	0	35	13	1	1	1	5	27	13	0	0	4	0
20150421	SLN	NL	12	WAS	NL	14	1	2	59	WAS11	40	13	1	0	0	1	29	8	2	0	2	0	35	8	2	0	1	2	30	18	1	0	3	0
20150422	OAK	AL	16	ANA	AL	15	9	2	54	ANA01	41	18	1	0	1	8	27	5	0	0	0	0	31	4	2	0	0	2	27	12	0	0	2	0
20150422	CLE	AL	14	CHA	AL	14	0	6	51	CHI12	34	8	1	0	0	0	24	10	0	0	1	0	36	14	4	0	1	4	27	9	0	0	1	0
20150422	NYA	AL	15	DET	AL	15	13	4	54	DET05	41	15	3	2	1	13	27	7	1	0	2	0	32	6	0	0	0	4	27	9	2	0	1	0
20150422	MIN	AL	15	KCA	AL	15	3	0	54	KAN06	35	10	2	0	0	3	27	10	0	0	2	0	31	6	0	1	0	0	27	9	1	0	1	0
20150422	HOU	AL	15	SEA	AL	15	2	3	51	SEA03	36	10	2	0	1	2	24	10	0	0	1	0	30	7	0	0	1	3	27	12	0	0	1	0
20150422	BOS	AL	15	TBA	AL	15	5	7	51	STP01	35	8	2	0	2	5	24	10	0	0	2	0	33	12	1	0	2	6	27	10	1	0	1	0
20150422	BAL	AL	15	TOR	AL	15	2	4	51	TOR02	28	5	1	0	1	2	24	8	1	0	1	0	32	9	1	0	2	4	27	10	1	0	3	0
20150422	TEX	AL	15	ARI	NL	15	5	8	51	PHO01	30	7	1	0	1	5	24	9	3	0	0	0	32	8	1	1	1	7	27	13	0	0	4	0
20150422	SDN	NL	16	COL	NL	15	4	5	52	DEN02	33	7	2	0	2	4	25	12	1	0	2	0	32	11	4	0	2	5	27	17	0	0	1	0
20150422	CIN	NL	15	MIL	NL	15	2	1	54	MIL06	28	4	0	0	0	1	27	6	0	0	0	0	31	5	1	0	0	1	27	10	0	0	3	0
20150422	ATL	NL	14	NYN	NL	15	2	3	51	NYC20	32	8	1	1	0	2	24	9	1	0	1	0	31	7	1	1	1	3	27	11	0	0	2	0
20150422	MIA	NL	15	PHI	NL	15	6	1	54	PHI13	38	10	1	0	0	1	27	16	0	0	2	0	30	5	0	1	1	1	27	15	3	0	1	0
20150422	CHN	NL	14	PIT	NL	15	3	4	51	PIT08	37	10	2	0	0	3	24	7	2	0	0	0	31	7	2	0	1	4	27	13	1	0	0	0
20150422	LAN	NL	14	SFN	NL	16	2	3	53	SFO03	35	7	0	0	1	2	26	5	0	0	1	0	28	5	0	0	0	3	27	8	1	0	0	0
20150422	SLN	NL	13	WAS	NL	15	7	5	54	WAS11	37	11	2	0	3	6	27	11	2	0	0	0	34	8	3	0	0	5	27	13	1	0	0	0
20150423	OAK	AL	17	ANA	AL	16	0	2	51	ANA01	35	8	1	0	0	0	24	5	1	0	0	0	25	1	0	0	1	2	27	9	0	0	0	0
20150423	KCA	AL	16	CHA	AL	15	3	2	78	CHI12	47	13	2	0	0	3	39	17	1	0	0	0	46	7	2	0	0	2	39	22	0	0	4	0
20150423	NYA	AL	16	DET	AL	16	2	1	54	DET05	29	3	2	0	0	1	27	7	0	0	0	0	29	3	3	0	0	1	27	6	0	0	0	0
20150423	BOS	AL	16	TBA	AL	16	1	2	52	STP01	30	3	1	0	0	1	25	7	0	0	0	0	31	6	1	0	0	2	27	9	1	0	0	0
20150423	BAL	AL	16	TOR	AL	16	6	7	51	TOR02	35	8	1	0	2	6	24	7	0	1	0	0	29	7	5	0	1	7	27	11	0	0	0	0
20150423	SDN	NL	17	COL	NL	16	1	2	51	DEN02	31	7	1	0	0	1	24	9	0	0	0	0	31	8	1	0	1	2	27	13	0	0	1	0
20150423	CIN	NL	16	MIL	NL	16	2	4	51	MIL06	29	4	1	0	1	2	24	11	1	0	2	0	31	10	1	0	2	3	27	8	0	0	1	0
20150423	ATL	NL	15	NYN	NL	16	3	6	51	NYC20	33	8	2	0	0	3	24	9	0	0	0	0	28	6	1	0	0	6	27	5	0	0	1	0
20150423	MIA	NL	16	PHI	NL	16	9	1	54	PHI13	38	12	2	0	1	9	27	8	0	0	1	0	32	8	2	0	0	1	27	9	2	0	1	0
20150423	CHN	NL	15	PIT	NL	16	4	5	51	PIT08	32	8	2	1	0	4	24	10	2	0	0	0	34	10	4	0	1	5	27	12	0	0	1	0
20150423	LAN	NL	15	SFN	NL	17	2	3	58	SFO03	34	6	0	0	2	2	28	11	1	0	1	0	37	10	0	1	0	3	30	14	0	0	1	0
20150423	SLN	NL	14	WAS	NL	16	4	1	54	WAS11	34	9	3	0	0	2	27	13	1	0	2	0	32	6	2	0	0	1	27	11	1	0	2	0
20150424	TEX	AL	16	ANA	AL	17	2	3	51	ANA01	27	3	1	0	0	2	24	5	0	0	1	0	30	8	1	0	1	3	27	10	1	0	2	0
20150424	BOS	AL	17	BAL	AL	17	7	5	54	BAL12	38	11	0	0	3	7	27	6	1	0	3	0	33	10	1	0	2	5	27	9	2	0	2	0
20150424	KCA	AL	17	CHA	AL	16	2	3	53	CHI12	32	8	2	0	0	2	26	7	2	0	0	0	33	8	0	1	0	3	27	14	1	0	2	0
20150424	CLE	AL	15	DET	AL	17	13	1	54	DET05	38	15	4	0	3	13	27	6	0	0	0	0	35	8	0	0	1	1	27	16	0	0	2	0
20150424	NYN	NL	17	NYA	AL	17	1	6	51	NYC21	31	5	3	0	0	1	24	3	1	0	0	0	34	11	1	0	3	6	27	10	1	0	1	0
20150424	HOU	AL	16	OAK	AL	18	5	4	66	OAK01	41	11	2	0	0	5	33	15	0	0	1	0	38	8	1	0	1	4	33	15	1	1	0	0
20150424	MIN	AL	16	SEA	AL	16	0	2	51	SEA03	32	5	0	0	0	0	24	4	1	0	1	0	30	6	1	0	2	2	27	10	1	0	0	0
20150424	TOR	AL	17	TBA	AL	17	3	12	51	STP01	33	6	1	0	2	3	24	7	1	1	0	0	37	13	4	1	3	10	27	5	0	0	0	0
20150424	PIT	NL	17	ARI	NL	16	4	1	54	PHO01	33	7	3	0	0	4	27	12	0	0	0	0	34	7	1	0	0	1	27	13	0	0	0	0
20150424	CHN	NL	16	CIN	NL	17	7	3	66	CIN09	42	9	3	0	2	7	33	9	0	0	1	0	38	8	3	0	0	3	33	7	1	0	0	0
20150424	SFN	NL	18	COL	NL	17	4	6	51	DEN02	35	12	3	0	1	4	24	11	0	0	0	0	38	15	7	0	1	6	27	13	0	0	4	0
20150424	WAS	NL	17	MIA	NL	17	2	3	51	MIA02	31	6	2	0	0	2	24	8	0	0	1	0	31	9	1	0	0	3	27	12	0	0	0	0
20150424	SLN	NL	15	MIL	NL	17	3	0	54	MIL06	35	8	1	0	2	3	27	11	1	0	1	0	30	5	1	0	0	0	27	13	0	0	0	0
20150424	ATL	NL	16	PHI	NL	17	0	1	52	PHI13	26	2	1	0	0	0	25	10	4	1	0	0	32	8	0	0	0	1	27	8	0	0	3	0
20150424	LAN	NL	16	SDN	NL	18	3	0	54	SAN02	32	8	1	0	1	3	27	11	0	0	1	0	32	6	1	0	0	0	27	12	1	0	2	0
20150425	TEX	AL	17	ANA	AL	18	1	4	51	ANA01	34	8	1	0	0	0	24	8	0	0	1	0	29	8	0	0	0	4	27	8	0	0	0	0
20150425	BOS	AL	18	BAL	AL	18	4	5	58	BAL12	35	8	0	0	2	4	28	15	0	0	0	0	37	11	3	1	2	5	30	11	1	0	1	0
20150425	CLE	AL	16	DET	AL	18	1	4	51	DET05	32	8	2	0	0	1	24	5	1	0	1	0	32	8	1	0	0	4	27	17	0	0	1	0
20150425	NYN	NL	18	NYA	AL	18	8	2	54	NYC21	40	12	0	1	3	7	27	10	0	0	1	0	31	5	1	0	1	1	27	5	1	0	0	0
20150425	HOU	AL	17	OAK	AL	19	9	3	54	OAK01	38	11	3	0	2	8	27	10	0	0	0	0	33	6	0	1	0	3	27	8	2	0	1	0
20150425	MIN	AL	17	SEA	AL	17	8	5	54	SEA03	39	10	3	0	1	8	27	8	0	0	0	0	34	8	4	0	1	5	27	9	3	0	0	0
20150425	TOR	AL	18	TBA	AL	18	2	4	51	STP01	32	6	1	0	1	2	24	9	0	0	0	0	32	9	3	0	0	4	27	8	0	0	1	0
20150425	PIT	NL	18	ARI	NL	17	2	1	54	PHO01	34	7	4	0	0	2	27	12	0	0	1	0	33	8	0	0	0	1	27	7	1	0	0	0
20150425	SFN	NL	19	COL	NL	18	5	4	66	DEN02	42	12	4	0	2	5	33	15	0	0	2	0	42	12	0	0	2	4	33	14	0	0	2	0
20150425	WAS	NL	18	MIA	NL	18	0	8	51	MIA02	33	7	0	0	0	0	24	12	1	0	3	0	33	12	2	0	2	7	27	11	0	0	1	0
20150425	SLN	NL	16	MIL	NL	18	5	3	54	MIL06	35	9	4	1	1	4	27	10	0	0	3	0	33	9	3	0	0	3	27	14	2	0	1	0
20150425	ATL	NL	17	PHI	NL	18	5	2	54	PHI13	34	9	2	0	1	5	27	11	1	0	0	0	32	6	1	0	1	2	27	9	0	0	1	0
20150425	LAN	NL	17	SDN	NL	19	11	8	54	SAN02	38	13	4	0	4	11	27	7	0	0	0	0	35	8	1	1	3	7	27	10	0	0	0	0
20150426	TEX	AL	18	ANA	AL	19	5	4	66	ANA01	42	9	1	0	1	4	33	10	1	0	1	0	46	15	3	0	1	4	33	8	2	0	0	0
20150426	BOS	AL	19	BAL	AL	19	7	18	51	BAL12	37	9	1	0	3	7	24	6	1	1	0	0	44	20	4	1	1	17	27	10	1	0	0	0
20150426	KCA	AL	18	CHA	AL	17	3	5	51	CHI12	34	8	3	0	1	3	24	12	2	0	1	0	31	6	0	0	0	5	27	11	1	0	0	0
20150426	CLE	AL	17	DET	AL	19	6	8	51	DET05	35	10	1	0	1	6	24	8	1	0	2	0	33	13	1	1	1	7	27	11	0	0	0	0
20150426	NYN	NL	19	NYA	AL	19	4	6	51	NYC21	33	7	3	0	1	4	24	10	4	0	2	0	32	9	5	0	1	5	27	12	2	0	2	0
20150426	HOU	AL	18	OAK	AL	20	7	6	54	OAK01	38	10	2	0	1	7	27	10	0	0	0	0	32	7	2	1	0	6	27	8	1	0	0	0
20150426	MIN	AL	18	SEA	AL	18	4	2	66	SEA03	40	9	2	1	0	4	33	16	1	0	1	0	37	6	3	0	1	2	33	12	0	0	1	0
20150426	TOR	AL	19	TBA	AL	19	1	5	51	STP01	33	5	1	0	0	1	24	10	1	0	2	0	34	13	1	0	1	5	27	11	1	0	0	0
20150426	PIT	NL	19	ARI	NL	18	8	0	54	PHO01	39	14	3	0	0	8	27	9	2	0	1	0	28	3	0	0	0	0	27	8	0	0	0	0
20150426	CHN	NL	17	CIN	NL	18	5	2	54	CIN09	33	6	2	0	1	5	27	11	0	0	0	0	33	6	1	1	1	2	27	8	2	0	1	0
20150426	WAS	NL	19	MIA	NL	19	2	6	51	MIA02	30	4	0	0	1	2	24	8	0	0	0	0	36	14	0	3	0	6	27	8	0	0	0	0
20150426	SLN	NL	17	MIL	NL	19	3	6	51	MIL06	40	13	1	0	1	3	24	7	0	0	0	0	34	10	4	1	1	6	27	10	1	0	0	0
20150426	ATL	NL	18	PHI	NL	19	4	5	51	PHI13	36	10	3	0	1	4	24	13	1	0	0	0	27	6	0	1	1	4	27	10	0	0	1	0
20150426	LAN	NL	18	SDN	NL	20	1	3	51	SAN02	29	5	0	0	1	1	24	9	0	0	0	0	28	5	2	0	2	3	27	10	0	0	2	0
20150427	TOR	AL	20	BOS	AL	20	5	6	52	BOS07	32	6	2	0	1	5	25	10	1	0	0	0	33	10	2	0	1	5	27	4	0	0	1	0
20150427	KCA	AL	19	CLE	AL	18	6	2	54	CLE08	39	13	3	0	0	4	27	4	0	0	1	0	30	4	2	0	1	2	27	14	3	0	2	0
20150427	DET	AL	20	MIN	AL	19	5	4	54	MIN04	32	11	1	1	2	4	27	12	0	1	0	0	34	9	4	0	0	4	27	15	0	0	4	0
20150427	TBA	AL	20	NYA	AL	20	1	4	51	NYC21	33	6	1	0	0	1	24	8	0	0	1	0	32	9	3	0	1	4	27	8	0	0	0	0
20150427	SEA	AL	19	TEX	AL	19	3	1	54	ARL02	30	5	0	0	0	2	27	9	1	0	1	0	34	8	1	0	0	0	27	12	1	0	2	0
20150427	COL	NL	19	ARI	NL	19	5	4	54	PHO01	32	11	1	0	1	5	27	12	1	0	1	0	35	9	2	0	0	3	27	16	0	0	3	0
20150427	WAS	NL	20	ATL	NL	19	4	8	51	ATL02	30	5	2	1	0	3	24	9	4	0	1	0	31	13	1	0	1	8	27	9	2	0	0	0
20150427	PIT	NL	20	CHN	NL	18	0	4	51	CHI11	31	4	0	0	0	0	24	13	0	0	3	0	32	11	2	0	0	4	27	10	1	0	0	0
20150427	MIL	NL	20	CIN	NL	19	6	9	51	CIN09	34	11	3	0	0	6	24	10	1	0	1	0	30	9	2	1	1	7	27	13	0	0	3	0
20150427	SFN	NL	20	LAN	NL	19	3	8	51	LOS03	33	7	2	0	0	3	24	15	1	0	1	0	33	11	1	1	2	7	27	12	0	0	1	0
20150427	NYN	NL	20	MIA	NL	20	3	1	54	MIA02	31	5	2	0	1	3	27	16	0	0	0	0	33	6	0	0	0	1	27	13	0	0	1	0
20150427	HOU	AL	19	SDN	NL	21	9	4	54	SAN02	37	10	3	0	3	8	27	12	0	0	0	0	37	10	2	0	0	4	27	7	2	0	0	0
20150427	PHI	NL	20	SLN	NL	18	4	1	54	STL10	34	11	2	0	0	4	27	9	0	0	0	0	31	5	2	0	0	1	27	17	0	0	1	0
20150428	TOR	AL	21	BOS	AL	21	11	8	54	BOS07	41	17	1	1	2	10	27	12	0	1	0	0	38	13	4	0	1	8	27	8	1	0	2	0
20150428	KCA	AL	20	CLE	AL	19	11	5	54	CLE08	41	18	4	0	2	11	27	6	0	1	0	0	34	9	1	0	1	5	27	16	1	0	2	0
20150428	DET	AL	21	MIN	AL	20	2	3	51	MIN04	30	3	2	0	0	2	24	11	0	0	0	0	32	10	1	0	0	3	27	8	1	0	1	0
20150428	TBA	AL	21	NYA	AL	21	2	4	51	NYC21	36	9	2	1	0	2	24	12	1	0	0	0	33	9	3	0	0	4	27	7	0	0	0	0
20150428	ANA	AL	20	OAK	AL	21	2	6	51	OAK01	30	6	0	0	0	2	24	7	1	0	1	0	31	7	0	0	2	6	27	10	0	0	1	0
20150428	SEA	AL	20	TEX	AL	20	2	1	54	ARL02	32	7	1	1	1	2	27	6	1	0	0	0	34	7	2	0	0	1	27	8	0	0	2	0
20150428	COL	NL	20	ARI	NL	20	5	12	51	PHO01	39	13	3	0	0	5	24	12	1	0	1	0	37	15	5	1	2	12	27	8	0	0	0	0
20150428	WAS	NL	21	ATL	NL	20	13	12	54	ATL02	40	15	5	1	3	13	27	15	1	0	1	0	41	17	4	0	0	10	27	10	1	0	1	0
20150428	PIT	NL	21	CHN	NL	19	2	6	51	CHI11	32	5	1	0	1	2	24	8	2	0	0	0	35	12	2	0	0	6	27	10	1	0	0	0
20150428	MIL	NL	21	CIN	NL	20	2	4	51	CIN09	30	3	0	0	2	2	24	3	0	0	1	0	30	7	0	0	3	4	27	7	0	0	0	0
20150428	SFN	NL	21	LAN	NL	20	2	1	54	LOS03	36	10	1	0	1	2	27	11	1	0	1	0	32	5	1	0	0	1	27	15	0	0	1	0
20150428	NYN	NL	21	MIA	NL	21	3	4	51	MIA02	38	10	3	0	0	3	24	7	2	0	0	0	30	6	1	0	0	3	27	10	1	0	0	0
20150428	HOU	AL	20	SDN	NL	22	14	3	54	SAN02	43	17	6	1	3	13	27	9	1	0	0	0	34	6	0	0	2	3	27	6	1	0	0	0
20150428	PHI	NL	21	SLN	NL	19	5	11	51	STL10	34	9	2	0	0	5	24	13	2	0	1	0	35	15	3	1	0	11	27	10	1	0	0	0
20150429	CHA	AL	18	BAL	AL	20	2	8	51	BAL12	30	4	0	0	0	1	24	9	1	0	1	0	34	11	4	0	2	8	27	12	1	0	2	0
20150429	TOR	AL	22	BOS	AL	22	1	4	51	BOS07	30	3	1	0	0	1	24	12	0	1	0	0	30	9	0	0	1	4	27	9	1	0	1	0
20150429	KCA	AL	21	CLE	AL	20	5	7	51	CLE08	36	9	1	0	1	5	24	10	1	0	0	0	32	8	3	0	2	7	27	6	1	1	0	0
20150429	DET	AL	22	MIN	AL	21	10	7	54	MIN04	42	17	5	0	4	10	27	7	1	0	3	0	38	13	1	0	2	7	27	9	0	0	0	0
20150429	TBA	AL	22	NYA	AL	22	3	2	78	NYC21	45	7	1	1	0	3	39	10	0	0	1	0	43	7	0	0	2	2	39	13	1	1	1	0
20150429	ANA	AL	21	OAK	AL	22	6	3	54	OAK01	33	8	1	0	1	6	27	9	2	0	1	0	35	8	4	0	0	3	27	9	0	0	1	0
20150429	SEA	AL	21	TEX	AL	21	5	2	54	ARL02	36	9	2	0	1	3	27	17	0	0	1	0	31	5	2	0	0	2	27	16	4	0	1	0
20150429	COL	NL	21	ARI	NL	21	1	9	51	PHO01	31	5	2	0	0	1	24	12	1	0	2	0	34	13	1	0	1	8	27	9	1	0	1	0
20150429	WAS	NL	22	ATL	NL	21	13	4	54	ATL02	42	15	2	0	1	12	27	14	1	0	2	0	32	8	1	0	0	3	27	8	1	0	0	0
20150429	PIT	NL	22	CHN	NL	20	8	1	54	CHI11	40	14	3	1	0	7	27	9	2	0	2	0	31	7	0	0	0	1	27	10	2	0	2	0
20150429	MIL	NL	22	CIN	NL	21	8	3	54	CIN09	38	12	1	0	4	8	27	9	0	0	2	0	32	7	0	0	3	3	27	6	0	0	0	0
20150429	SFN	NL	22	LAN	NL	21	3	7	51	LOS03	35	7	3	0	1	3	24	11	0	0	2	0	28	8	3	0	4	7	27	7	1	0	0	0
20150429	NYN	NL	22	MIA	NL	22	3	7	51	MIA02	32	7	1	0	1	3	24	11	1	0	1	0	32	12	2	0	2	7	27	10	0	0	2	0
20150429	HOU	AL	21	SDN	NL	23	7	2	54	SAN02	36	9	4	0	1	6	27	12	2	0	0	0	31	3	1	0	0	2	27	3	2	2	0	0
20150429	PHI	NL	22	SLN	NL	20	2	5	51	STL10	34	8	0	0	1	2	24	9	0	0	0	0	32	9	2	1	0	5	27	20	0	0	0	0
20150430	TOR	AL	23	CLE	AL	21	5	1	54	CLE08	31	7	3	0	0	5	27	12	0	0	2	0	36	11	3	0	0	1	27	19	0	0	1	0
20150430	SEA	AL	22	HOU	AL	22	2	3	58	HOU03	36	11	0	0	0	1	28	17	0	0	1	0	34	7	2	0	0	3	30	19	0	1	3	0
20150430	DET	AL	23	KCA	AL	22	1	8	51	KAN06	32	7	0	1	0	1	24	7	0	0	0	0	38	14	3	0	1	8	27	9	0	0	2	0
20150430	CHA	AL	19	MIN	AL	22	2	12	51	MIN04	38	12	2	0	0	2	24	10	2	1	0	0	38	13	3	0	1	12	27	11	0	0	0	0
